order_id,products
289461,47766
2702168,24852 11712
1782482,21903 17794 24184 5450 6522 15783 904 24954 22367 47087
476222,47388 23835 35504 2677
411689,432 27521 24852
1125472,21903
2391369,3126 11233 36822 29487 35507 5450 24852 5077 47626
173571,46906 8490 25093
2277004,17902 45007
1596061,46906 28985 1158 8424 47626 46979 6347 16083 13646 45007 1443 39928 21903 10246 45578 42265 31343 25295 44765 47766 40706 45066 30442
1208393,27104 46692 2078 32579 24852 47209 14992 11520 47766 39121
203668,None
212038,24852 39475 5251 31557 16797 6326 26604 40706 43086 19894 11777 34213 14467 27695 1463 5479
251038,13176 29447
3103763,27086 39993 11323 47626 11516 17408 15895 33129 49198 4605 40376 37250 24142 1313 39275 31469 23763 20561 4778 13997 42450 277 40332 24852 17316 28842 7969 42460 46811 4957 40571 48192 35042 20114 34969 34203
560244,26209 43352 432 36939 24852 27086 21903 21137
3152452,35951 27156 44953 47209 31635 38312 7781 18727 10749 41950
1566131,43772 16797 11492 12937
2275119,47912 4142 28465 14947 45066 27966 47626 8710 37141
1023272,21137 43643 47766 44008 35336 4799 38890 24852 27521 33198 22908
100867,4557 35561 26348 41400 38928 48142 37710 4938 49235 30591 21572 39581
2089053,46667
1950690,32523 47766 37646 47119 45948 4809 37754 41806 8087 7963 19057 8277 24852
1864281,11520 21903 47621
234076,30827 43154 22362 22802 9020 12732
1472803,10032 47611 24852
692236,18523 43504 8424 13176 13560
891175,13838 13176 43355 26128 36606 11452 3139 21903 9339 19057 19240 18370 46667 34166 42091 44008 47388 35951 28745 21955 29127
939897,28155 2120
370526,43376 21903
2470105,13176 23579 21137 21616 9825 19057 3583 22963 4792 2855 19022
1962292,11143 11576 24852 36207 24838 22677 47900
662172,21903 12456 46802 13176 35547 16589
334029,14715 38768 17207
740037,46616 31506 6656 47209 11576 38777 19057 49235 5785 19575 25533 40632 43122 21903 13176
1415111,None
1126491,25588 8670 34254 34429 26346 3274
1399902,13176 49235 22935 8859
2533847,8859 23909 46886 31426 15015
520487,15700 15227 47209 45464 33736 18811 33124 44560 44293 26010 9124 36772 47766 24841 15950 36869 13113 9825 21775 5194 24852 7308 43122 26949 26157 27966 28934 5479 48857 13176 40706 17622 19057 35951 49235 46979 21616 31766 26128 36313 44533 45007 11005 30121 39275 27247 34584 5547 23952 21137 31635 30776 7175 5077
2782627,8277 19057 24852 18376 4920 23452
2066820,18465 13176 44987 39475 42828
2595799,34217 5212 24024 18465 39928 24852 47766 22035 27344
1121204,30486 13176
242309,6656 22035 26384 24852 8320 8021 20738 43961 37496
1942387,31343 21137 11777 31927 16616 19173 13870 37646 39676 22935 41950 24830 5876 30391 49215 46346 38383 24954 17706 11520 35914 47209 39928 21903 13176 36313 17594 2086
2729431,47209 11520 24852 21137 24954 13176 23265
351491,9825 39275 10749 25705 19820 26604 11440 13176 24852 22963 47209 42828 39699 39877 7781 32665 23375 27104 21137
3264153,14467
323195,30233
1473289,13176 28204 27104 4562 33198
2433318,39928
737786,18150 45416 42936 25138
3268839,37067 588 48933 10673 25146 46650 41665
3163758,3999 24852 14218 29307 27012
254965,17654 6619 45930 17317 18321 13481
2194134,47823 29447 13176 29544 37646 27086 10114 17835 32831 25949 4149 24489 24852 45007 27966
2317450,12218 40310 44085 18907 24852 1396
2713471,5450 19660 1450 24852 21137 13176 22035 27966
2655633,12341 33768 30827 5258 43352
877836,21903 9810 49215 13554 1999 45495 16981 33754 40571 8087 19145 28985 21137 47209 38944 9018 27845 25931 23288 47059 48442 42828 22035 17704 24852 24555 38544 38141 43713 4962 7347 16489 31371
1688361,24852 18689 26209 30489 14947 44632
2256161,21903 8571 5769 35561 19348 26104 11365
473539,4605 21150 47626 27845 44570 25931
2096492,47112 26914 4210 8104 4094 30754 14295 25721 43892
235837,13176 31717 5514 22935 41259 47209 39066 35939 40709
2990289,27246 6867 9120 1940 15902 40532 31394 32799 1485 46203 29848 10957 33894
416405,5876 18465 45066 21137 47144 39121 49075 47209 14874 2611
2458385,347 46572 49176 13176 25830 23288 10527 47366
41924,141 6347 40706 30391 21616 21903 14833 14240 43310 31373 38383 37646 30146 13176 34259 35594
3373551,41787
2050648,30233 19068
896084,4942 9387 21333 46842 16797
2548573,24852 19691 47626 14870 26497 9387 25134
2905306,37067 35951 26209 47209 11520 21903 27845 21137 42244 28985
2226499,3389 47626 25544 7660
2008951,3243 31717
331644,13176 35065 39578 18465 24852 22963 13605 7677 21506
1891172,32655 27845 20632 25138 44008 5820 22876 40691 39276 11109
1729444,21137 21616 18838 9595 38837 18926 2091 9554 34578 27086 22969 8956 27730 42585 34448 31615 25890 22124 47087 1559 12125 37158 27845
2985496,4562 28476 47388 31717 22227 27845 24852 45066 20842 25949
525914,None
616605,47766 34262 47912 48559 14084 21903 23288
1154029,13176 12341 11365 6184
3394750,35914 27237 31210 21137 41714 10528 36735 24852 41787 30233 43409 19350
2725665,10342
2495161,33198
2528291,16611 13176 35412 10673 17294
164787,196 45924 935 44522
2142031,2732 21709 37188 14633 13740 5194 11576 432 13709
3085105,8424 16797 1744 47626 36856 28985 48679 42585 21903
550872,24852 8277 26209 605 21903 41658 6873 44310 27086 21137 48642 44560
2982670,8048 16797 9482
1345825,34243 45063 28289 3957 13176 8021 31717 27156 24489 1409 10749 31869 38383 22935 24964 21903 21938
91850,27966 11826 40338 35252
1087407,38689 13176 47209 33731 10761
137226,16696 17008
3212197,23039 21158 46 16696 33754 34355 16797 41390 24701 43873 24959 37301 20774 196 31808 27801 4957 39581 33787 28465 812 33198 3044 24852 32492 18523 22767 1559 32156 35406 29848 21709
2418653,27966 11520
1013886,44455 41651 12140
1539655,47141 24852 43352
2756261,19171
2719576,15399 48489 9839 6182 28058
959800,29470 5450 47211 18362 24852
798326,13176 44787 18370 37067 27845 44570 30284 47626 16797
807738,19887 12341 21903
2544511,16797 27196 16647 16696 5385 29553 28923 9018
3386671,24852 37646 44359 10312 21019 651 43961 21903 21938 13431 44533 45633 26576 13176 16083 44275 35221 20995 47209 6948 17706 19057 2298 24964 22935 23622 34214 23801 39275
1834762,6348 48848 21137 27845 17794 24964
55198,24925 10199 36493 34234 35727
3106632,40174 31766 25890 22935 26604 10761 28204 22825 21137 47209 5479 47626 10603 1511 47766 30489 42265 34969 24852
2434695,49235 29077 27845 5785
1864257,24852 3389 23909 43460 49279
2401017,22035 13176 44632 22935 1335 19248 329 39877
1689932,5550 49235 13176 16303 38544 20899 43643 26364 21137
1584866,16797 5976 169 21288 49628
2864429,22260 46979 16083 27845 19057 13176 39475 9076
3106840,27759 42244 21903
2311087,8393 16882 35535 29307 1217 20842 41065 4853 28204 8859 34254
860280,2962 24852 41290
2724276,41597 24852
547365,22235 11487 38000 40174 42450 19638 24442 19511 22620
2543178,6182 19660 30489
2151485,35419
2827187,8480 46650 18382 23178
1368607,None
1604367,44359 47209 32566 13176 22935
944582,11365 30827 8048 28413 17207
1048302,4210 44799
2110606,10749 40706 35951 24852 3957 39332 14764 37029 22963 27695 18465 11068 24489 21903 17948 47209
3091548,37067 24184
1540754,None
508387,33750 43310 5250 10301 26165 47209 21903 22760 45448 37221 21137 23926 16730 9637 10586 47626 7963 3667 43295 49235 5785 15693 24447 25466 17333 15041 24852 11572 26209 27530 11777 24373 93 33929 14240 11707 14833 31373 18993 8986 16797
1485978,33845 8174 26209 13176 36256 7948 47766 28373 23383 8277 22935 432 10132 33731 9839 22825 4193 19057 44008 45570 21137 41665 47209 18465 24964 5077 21616 28985
1111138,34358 24852 27845 45066 21903 26497 37646 22915
1823621,47209 13176 10749 30391 19894 41220 43295 3420 18200 28278
397550,13447
560950,21903 30391 13176 13249 27966 21872
1632607,25890 47209 25424 8968
140942,32211 46842 10673 14992 24899 49235 18432 25985
2446037,None
273469,30618 14947 35221 38341 30591 27102
2561985,21903 12732 4149 30450 17976
1641532,26317 1940 5769 30827
71252,34466 47209 30391 5876 1104 11512 46990 12315 13176 28123 4920 5212 48679
407320,4258
2937637,45007 45741
2840437,24838 4210 27845
2076788,47766 39121 46992 8230 19173 47209 6348 25513 34262 9934 30233 10070 24852 41844 21137 27454 6046 49640 45106 17794 30391 8615 44008 28204 13646
445640,33540 22089 24852 48577 34335 18567 25949 43522
2944628,5108 5161 14553 5876 40604 39877 17630 38293 19354 42897 13176 895 13646 24838 10749
358285,13176 14211 47966 25837 43875 5918 45815 39275 5072
971840,32478 46149 6184 196 13176 31102 13575 26348 41276
425427,45311 24852 13629 40396 44632 2086 43122 19156 2985 18926
449853,14947 21137 47626 47780 31623 24759 36183 6377 21903 41618 46676
3033163,None
1147536,48057 38650 3376 23236 33716 14764 42265 3957 23385 21841 28849 20734 43768 26209 34126 18479 24852 14084 45578 9076 42585 48957 37766 47209 38273 26882 46047 32052 27437 2086 26242 44422 2693 35503
2852151,37646 5876 4942
2980139,1234 32740 16896 27531 23986 48679 25890 45 47766 16589 9689 30776 3583 24852 8736 35951 21137 47626 21903
425367,32684 47766 13176 21462 24852 6128 20955 23734 16185 29615 14147 14493 10673
398968,36070 38164 40706 24852 28842 45066 20114 4605 44632 5322 21372 49517 18523 27464 25442
831516,47209 29432 40199 20754
1989793,25890 40742 33000 43154 46149
2311934,21137 30827 35561 8048 33768 11580 37752 8803
3145146,None
1311745,22035 13176 47209 21903 21137 46802 34584 31717 10749 43961 47734 24964 36695 27241 44359 30391 27845 22935 5322 2228 4920 39877 9839 27104 34126 13702 30336 30489 40268 37417
2204832,48205 5652 16823 44661 38383 15221 14218 27086
311126,7676 27307 11182 47977
714872,12341 13176 43122 27845 40120 35628 24561 35503 31433
3022813,40136 29921 45054 29471 3039 30960 28299 7838 43251
1553987,21709 10814 24852 43394
2026273,39408 24852
895535,15532 18523 21903 13176 28985 47209 4957
2296090,31003 34126 5025 41844 41463 14689 18048 4471 32784 31506 34949 5077 38400 46674 18792 49610 48057 17794 28307 705 17634 44449 33129 15743 47626 24184 44683 16249 16349 30406 18331 40852 26346 5728 13176 32429 16797 260 26209 12784 9076
2878279,24852 39747 11499 4210 24024
646497,16291 21709 24235
706545,24852 16797 24024 43352
2137773,24852
2725217,8518 34358 29603 27845 20392
2966995,9703 9387 13176 47626 34358 5818 34969 24852 25890 21137 18465 13198 16715 17468 16759 7021
1346982,24852 21497
1549451,16083
3209738,28 25146 19171
105524,47209 13176
23097,13176
489588,40706 13166 30962 8277 19057 6069 17224 10768 28156 24838 11140 38777 20888 10912 13176 36011 7503 16521 49111 22537 33055 5450 28289 43086 2480 27966 22825 21137 30169 32739 7014
855232,21137 28373 39877 3957 13176
420597,19057 38383 47766 45007 28132 2611 5451 47626 4472 21137 9839 48679 1700 12545 25890 22935 24852 22035 42803 9076 16083 42518 31737 38777 46584 2326 47630 21938 1443 10467 43961 21526 13629 2825 18418 44359 9438 31553 4920 43086 18176 40761
1345462,19057 27966 12456 44741 49235 20392 24841 13176 2298 7715 34197 37029 14947 44632 35221 47209
2955495,5115 34969 19057 21903
1991607,29447 21709 39527 35221 44632
649543,4605 45066 14371 24852 31328 24964 20788 11422 30489
2762604,13176 39527 18564 31257 24024 34866
3158464,47977 34230 35124 3431 33129 2091
1301960,39275
1947672,47626 26209 24964 40852 26165 30391 24852 4945 47766 46667 21903
3289553,42731 7243
1823970,4086 23909 47766 32429 46541
1636598,36165 14702 19816 34050 43662 28465 24852 28553 35108 13166
1351160,4995 46088
2823711,38544 36036 8174 27966 13176
180545,44086 3039
2704806,47590 38828 32747 1712 3957 36929 36011 5785 27086 19115 26427 14133 12741 25 31477 5194 44120 21603
540400,10248 48857 47209 18465 22935 10814 26209 7715 42736 40571 23537 10644 42701 32227 26047 34969 17044 49235 5785 28613 26738 30117 6104 18531
3397111,24964 39275 23765 21387 36606 9934 30776 21903
1868886,27521 29118 24489 24184 20842 25630 11182 29837 9390 21903 25146
1898113,21572 4938 30720
1142428,738 36011 47144 21696 19204 36676 32446 46666
3312179,35951 28289 27966 38689 34262 13870 5646 5450 38322 18465 47766 28782 49683 24852 11249 459 31717 49235 35577 21903
2544249,14901 33129 18670 47626 30312 49198 32433 41787 47766 13870 31553 5535 19204 12341 32225 3594 49098 24184 16797 44704 20915 45375 24852 9751 9510 8424 36441 2010 18109 14897
1006003,12456 27344 46069 23543 7131
1907940,21903 16283 26128
2781921,22260 47766 21137 6104 5479 19660 21278 27845 13176 18811 44910 47626 42768
2480236,29447 24852 14467 44624 26209 24125 35221 45106
2224760,38453 10132 9839 16797 46906 37687 10761 30949 47766 33000 44560 21910 45066 47521 44661 28020 42803 41793 34243 33731 34448 36164
3122387,7538 28836 21050 39107 38506 22959 46416 19348 42562 29487 4347
2307430,27392 5876 21137 24852 46842
2303159,11520 45066
1770328,38200 2180 24097 35383 21137 23909 35199 14280 8744
1649825,5876 2846 48107 21513 30718 12572 14401 1197 10132 28216 13070 39275 12384 12606 13176 33642 22282 42174
1994869,33178 24852 22105
887916,43352 10246 8424 46979 47766 22124 15649 20119 47209 24024 16797 48679 15872 12732 6098 40171
1807694,27966 42265 11520 29627 40571 47766 13629 10749 8277 329 35188 43052 21137 44703
1528639,39928 26604 22825 30776 3957 8174 21903 28985 27104 38264 30391 13176 47209 21137
357124,17224 39275 21777 20842 24852 47626 288 37866 28918 3599
2636135,1831 33508 25513 32699 32773 21261 1498 19604 3389 21616 48626 38739 43209 48645 24852 12427 4210 35909
744110,24852 21267
3174022,21903
898223,16089
1948835,13176 46667 18564 22035 45570 17807 44359 24964 33787 19678 5876 32467 19057 22935 40571 14437 43643 31502 45123 16744 37029 44293 19706 40171 33810 1999 9839 47209 21137 38689 16759 8997 33041 41950 26604 36082 35108 4799 44987 28137 15442 3464
2603378,28571 45603 8638
942643,31717 5115 13176
1063899,39180 47209 45437 12384 22935 10749 1511 18352 13176 21137
3305422,9623 23909 8923 35914
1949722,31789 47766 5535 44475 8424 24852 28993 33548 40310 46435 7533 24716 40954 22754
669095,38928 30633 38768 13259 13176 34208
1411359,24852
1731903,16518 32047 25706 4605 33178
3153184,24852 13176 45066 42244 38476 28204 9076 28934 21903 9387 6692 20842
924683,45123 24852 44561 11437
1909188,1379 21386 36436 42490
1867955,8048 21903 37687 30827 33000 12341 44987
1780326,437 24925 26914 11123
1903360,30795 5764 36651 31228
2200764,1398 24852 23909 47144
1550435,30233 45066 10673 39527 47626 16234 6187 19057 12863 21137 10749 43565 39275 22206 24852 47209 19068
3194355,32842 43352 46402 7600 19604 5077 4920 32403 24852 16797 28634 43967 40299 27196
3146045,46802 37067 47209 17948 40826 45603 24838 9583 44422 7598 30776 39877 18224
3221979,39877 329 27966 24489 45007 44418 10006 33731 21903 30391 35921 24852 48679 47766 36127 21137 18849 21162 5550 20082 35503 9839 37825 34134
834598,20280
2447440,31288 14852 43406 47209 37524 24177 34243 13646 13176 20583 5785 5450 26604 11737 24954 32467 22990 31766 691 21903 34208 21137 17600 22035 24852 36695 19057 19678 1804 38383 22367 23644 19816 27966 47672 6297 24841
376170,27845 13176 21903 30252 2326 29675 19478 35887 33731 49075 7948 17652 39180
1671241,33198 31964 31374 47977 30353 41148 42360 32740 18205
348276,43744 10851 27325
1541048,42265 8153 16882 12381 7306 45116 17352 36164 11845 40706 24925
3289656,49520
3096609,24852 45064 12606
1069319,22935
430492,18465 11249 25762 35857 33513 12572 19731 31634 44533 14084 25230 48775 43504 13176 33674 22713 19057 47209
1141874,26282 34126 49075 21137 19678 21903 44359 45364 49235 30489 26047 33768 40545 9755 5876 15693 19677 31231 35208 11123 14183 3849 45223 23630 24852 20842 34243 46226 22035 14678 15591 19057 5450 22935 43122 45007 17794 27156 11941
451977,35121 45392 21459 42710 21903
748627,47977 36316
823644,17460 37229 3798 32156 21925 28909 4733 36307 24852 22675 18104 23909 41714 44042 42352 27360 40261 32854 10673 3696 21243 16797
893585,15780 28465 3243 3512 31096 43713 24925 29392 24852 13263 9597 37489 39275
1301176,26790 45066
3143876,37104 41400 37710
430472,20842 13280 44632 432 228 24622 39024 41690 47044 36758
2409713,21616 46650 47626 21137 1215 24964 43772 19057 24184 22935 42736 27344 42110 45537 40706 33754 16759 30599 28204 13176 18465 27845 17949 4799 18027 27086 34578 18352 9825
70603,None
3187203,5550 21903 39877 10749 30391 27104 35951 7952 4855 8518 21137 24838 13176 37646 48679 3583 14010 38452 37141 8710 27695 47209 42265 27966 41065 45007 22935
2049668,47877 42635
1499907,7963 29594 21903 47626 47766 19057 37067 3583 14633 32839 49520 22825 4562 24964 21137 20114
1890982,12955 49126 24852 7781 9839 21616 22935 10831 21137 19660 28420 45007 47209 1463 18465 19057 28122
2186149,13176 8309 30450 22035 3957
1430482,25691 8460 294 30352 19863 24004 48808 1700 21553 47185
2861225,26604 651 39275 13259 21137 13914 13176 20448
350449,22035 42803 3344 21137 43086 5514 19660 26894 13176 17461 48679 42265 38293 14371 7649 13646 24952 2361
831380,14670 1710 13176 25133 8277 44359 35951 24852 5785 5876 42265 19382 26177 8555 20580 46667 27086 10246
